\u1F3A8           🎨           \:art:                                       ARTIST PALETTE
\u1F3A9           🎩           \:tophat:                                    TOP HAT
\u1F3AA           🎪           \:circus_tent:                               CIRCUS TENT
\u1F3AB           🎫           \:ticket:                                    TICKET
\u1F3AC           🎬           \:clapper:                                   CLAPPER BOARD
\u1F3AD           🎭           \:performing_arts:                           PERFORMING ARTS
\u1F3AE           🎮           \:video_game:                                VIDEO GAME
\u1F3AF           🎯           \:dart:                                      DIRECT HIT
\u1F3B0           🎰           \:slot_machine:                              SLOT MACHINE
\u1F3B1           🎱           \:8ball:                                     BILLIARDS
\u1F3B2           🎲           \:game_die:                                  GAME DIE
\u1F3B3           🎳           \:bowling:                                   BOWLING
\u1F3B4           🎴           \:flower_playing_cards:                      FLOWER PLAYING CARDS
\u1F3B5           🎵           \:musical_note:                              MUSICAL NOTE
\u1F3B6           🎶           \:notes:                                     MULTIPLE MUSICAL NOTES
\u1F3B7           🎷           \:saxophone:                                 SAXOPHONE
\u1F3B8           🎸           \:guitar:                                    GUITAR
\u1F3B9           🎹           \:musical_keyboard:                          MUSICAL KEYBOARD
\u1F3BA           🎺           \:trumpet:                                   TRUMPET
\u1F3BB           🎻           \:violin:                                    VIOLIN
\u1F3BC           🎼           \:musical_score:                             MUSICAL SCORE
\u1F3BD           🎽           \:running_shirt_with_sash:                   RUNNING SHIRT WITH SASH
\u1F3BE           🎾           \:tennis:                                    TENNIS RACQUET AND BALL
\u1F3BF           🎿           \:ski:                                       SKI AND SKI BOOT
\u1F3C0           🏀           \:basketball:                                BASKETBALL AND HOOP
\u1F3C1           🏁           \:checkered_flag:                            CHEQUERED FLAG
\u1F3C2           🏂           \:snowboarder:                               SNOWBOARDER
\u1F3C3           🏃           \:runner:                                    RUNNER
\u1F3C4           🏄           \:surfer:                                    SURFER
\u1F3C6           🏆           \:trophy:                                    TROPHY
\u1F3C7           🏇           \:horse_racing:                              HORSE RACING
\u1F3C8           🏈           \:football:                                  AMERICAN FOOTBALL
\u1F3C9           🏉           \:rugby_football:                            RUGBY FOOTBALL
\u1F3CA           🏊           \:swimmer:                                   SWIMMER
\u1F3E0           🏠           \:house:                                     HOUSE BUILDING
\u1F3E1           🏡           \:house_with_garden:                         HOUSE WITH GARDEN
\u1F3E2           🏢           \:office:                                    OFFICE BUILDING
\u1F3E3           🏣           \:post_office:                               JAPANESE POST OFFICE
\u1F3E4           🏤           \:european_post_office:                      EUROPEAN POST OFFICE
\u1F3E5           🏥           \:hospital:                                  HOSPITAL
\u1F3E6           🏦           \:bank:                                      BANK
\u1F3E7           🏧           \:atm:                                       AUTOMATED TELLER MACHINE
\u1F3E8           🏨           \:hotel:                                     HOTEL
\u1F3E9           🏩           \:love_hotel:                                LOVE HOTEL
\u1F3EA           🏪           \:convenience_store:                         CONVENIENCE STORE
\u1F3EB           🏫           \:school:                                    SCHOOL
\u1F3EC           🏬           \:department_store:                          DEPARTMENT STORE
\u1F3ED           🏭           \:factory:                                   FACTORY
\u1F3EE           🏮           \:izakaya_lantern:                           IZAKAYA LANTERN
\u1F3EF           🏯           \:japanese_castle:                           JAPANESE CASTLE
\u1F3F0           🏰           \:european_castle:                           EUROPEAN CASTLE
\u1F3FB           🏻           \:skin-tone-2:                               EMOJI MODIFIER FITZPATRICK TYPE-1-2
\u1F3FC           🏼           \:skin-tone-3:                               EMOJI MODIFIER FITZPATRICK TYPE-3
\u1F3FD           🏽           \:skin-tone-4:                               EMOJI MODIFIER FITZPATRICK TYPE-4
\u1F3FE           🏾           \:skin-tone-5:                               EMOJI MODIFIER FITZPATRICK TYPE-5
\u1F3FF           🏿           \:skin-tone-6:                               EMOJI MODIFIER FITZPATRICK TYPE-6
\u1F400           🐀           \:rat:                                       RAT
\u1F401           🐁           \:mouse2:                                    MOUSE
\u1F402           🐂           \:ox:                                        OX
\u1F403           🐃           \:water_buffalo:                             WATER BUFFALO
\u1F404           🐄           \:cow2:                                      COW
\u1F405           🐅           \:tiger2:                                    TIGER
\u1F406           🐆           \:leopard:                                   LEOPARD
\u1F407           🐇           \:rabbit2:                                   RABBIT
\u1F408           🐈           \:cat2:                                      CAT
\u1F409           🐉           \:dragon:                                    DRAGON
\u1F40A           🐊           \:crocodile:                                 CROCODILE
\u1F40B           🐋           \:whale2:                                    WHALE
\u1F40C           🐌           \:snail:                                     SNAIL
\u1F40D           🐍           \:snake:                                     SNAKE
\u1F40E           🐎           \:racehorse:                                 HORSE
\u1F40F           🐏           \:ram:                                       RAM
\u1F410           🐐           \:goat:                                      GOAT
\u1F411           🐑           \:sheep:                                     SHEEP
\u1F412           🐒           \:monkey:                                    MONKEY
\u1F413           🐓           \:rooster:                                   ROOSTER
\u1F414           🐔           \:chicken:                                   CHICKEN
\u1F415           🐕           \:dog2:                                      DOG
\u1F416           🐖           \:pig2:                                      PIG
\u1F417           🐗           \:boar:                                      BOAR
\u1F418           🐘           \:elephant:                                  ELEPHANT
\u1F419           🐙           \:octopus:                                   OCTOPUS
\u1F41A           🐚           \:shell:                                     SPIRAL SHELL
\u1F41B           🐛           \:bug:                                       BUG
\u1F41C           🐜           \:ant:                                       ANT
\u1F41D           🐝           \:bee:                                       HONEYBEE
\u1F41E           🐞           \:beetle:                                    LADY BEETLE
\u1F41F           🐟           \:fish:                                      FISH
\u1F420           🐠           \:tropical_fish:                             TROPICAL FISH
\u1F421           🐡           \:blowfish:                                  BLOWFISH
\u1F422           🐢           \:turtle:                                    TURTLE
\u1F423           🐣           \:hatching_chick:                            HATCHING CHICK
\u1F424           🐤           \:baby_chick:                                BABY CHICK
\u1F425           🐥           \:hatched_chick:                             FRONT-FACING BABY CHICK
\u1F426           🐦           \:bird:                                      BIRD
\u1F427           🐧           \:penguin:                                   PENGUIN
\u1F428           🐨           \:koala:                                     KOALA
\u1F429           🐩           \:poodle:                                    POODLE
\u1F42A           🐪           \:dromedary_camel:                           DROMEDARY CAMEL
\u1F42B           🐫           \:camel:                                     BACTRIAN CAMEL
\u1F42C           🐬           \:dolphin:                                   DOLPHIN
\u1F42D           🐭           \:mouse:                                     MOUSE FACE
\u1F42E           🐮           \:cow:                                       COW FACE
\u1F42F           🐯           \:tiger:                                     TIGER FACE
\u1F430           🐰           \:rabbit:                                    RABBIT FACE
\u1F431           🐱           \:cat:                                       CAT FACE
\u1F432           🐲           \:dragon_face:                               DRAGON FACE
\u1F433           🐳           \:whale:                                     SPOUTING WHALE
\u1F434           🐴           \:horse:                                     HORSE FACE
\u1F435           🐵           \:monkey_face:                               MONKEY FACE
\u1F436           🐶           \:dog:                                       DOG FACE
\u1F437           🐷           \:pig:                                       PIG FACE
\u1F438           🐸           \:frog:                                      FROG FACE
\u1F439           🐹           \:hamster:                                   HAMSTER FACE
\u1F43A           🐺           \:wolf:                                      WOLF FACE
\u1F43B           🐻           \:bear:                                      BEAR FACE
\u1F43C           🐼           \:panda_face:                                PANDA FACE
